0.556528, 0.024356, 0.087417, 7.547030, 0.335408, 0.027291, 12.507707, 0.961254, 0.125498, 0.766834
1.164514, 0.107293, 0.183715, 8.122635, 0.759280, 0.057356, 12.949734, 2.062782, 0.263748, 1.111671
1.700027, 0.230897, 0.269960, 8.609843, 1.185188, 0.084281, 13.239008, 3.074852, 0.387563, 1.347576
2.290544, 0.425774, 0.367550, 9.124083, 1.716918, 0.114748, 13.444005, 4.234511, 0.527666, 1.572396
2.846268, 0.671935, 0.468430, 9.577452, 2.303519, 0.146243, 13.488807, 5.418211, 0.672493, 1.775114
3.472024, 1.038278, 0.588257, 10.051404, 3.063121, 0.184041, 13.347121, 6.823208, 0.851117, 2.016954
4.061693, 1.479564, 0.693963, 10.480536, 3.841262, 0.218232, 13.084244, 8.109834, 1.023077, 2.262564
4.605600, 1.976303, 0.783557, 10.869202, 4.616183, 0.248195, 12.748303, 9.249646, 1.185515, 2.508174
5.107296, 2.515750, 0.857040, 11.230230, 5.380143, 0.273928, 12.381632, 10.245765, 1.338430, 2.753784
5.721032, 3.282651, 0.929954, 11.690995, 6.371373, 0.301662, 11.907376, 11.366689, 1.527507, 3.081264
6.318768, 4.137284, 0.990310, 12.169564, 7.358904, 0.315031, 11.551555, 12.320564, 1.694715, 3.459364
7.066696, 5.378446, 1.063550, 12.864708, 8.432453, 0.264231, 11.796269, 13.316963, 1.786145, 4.159364
7.419609, 6.033969, 1.086536, 13.299965, 8.514604, 0.142602, 12.958920, 13.502959, 1.639058, 4.759364
7.517922, 6.220689, 1.083671, 13.448599, 8.222446, 0.046896, 13.936826, 13.198553, 1.472995, 5.083534
7.547877, 6.277196, 1.058834, 13.527319, 8.078729, 0.011593, 15.080093, 12.831507, 1.255020, 5.575583
7.555285, 6.288623, 1.015779, 13.606726, 7.831121, 6.251723, 16.050789, 12.193065, 1.060068, 5.953683
7.665190, 6.450314, 0.938709, 13.817432, 7.522307, 6.174653, 17.027276, 11.355960, 0.873733, 6.353683
7.907691, 6.744981, 0.829229, 14.140227, 7.138358, 6.065173, 17.938984, 10.389426, 0.707866, 6.753683
8.198940, 7.031289, 0.725852, 14.438795, 6.779407, 5.961796, 18.574213, 9.589802, 0.596897, 7.053683
8.602823, 7.347663, 0.604244, 14.766042, 6.340695, 5.840188, 19.160070, 8.726594, 0.497443, 7.353683
9.290751, 7.746561, 0.457926, 15.241299, 5.851776, 5.693870, 19.815459, 7.870951, 0.415705, 7.731783
10.545928, 8.247173, 0.317827, 16.173586, 5.540013, 5.553771, 20.736146, 7.585262, 0.421412, 8.247349
11.873685, 8.628346, 0.250577, 17.306703, 5.549132, 5.486521, 21.592287, 8.124744, 0.541150, 8.708758
13.100361, 8.928588, 0.237123, 18.491461, 5.776560, 5.473067, 22.167442, 9.165832, 0.744840, 9.129710
14.080301, 9.174384, 0.259266, 19.539868, 6.142493, 5.495210, 22.355307, 10.274478, 0.972679, 9.466471
14.976697, 9.433573, 0.308895, 20.579950, 6.676255, 5.544839, 22.357628, 11.349569, 1.207309, 9.777531
15.852881, 9.750135, 0.389719, 21.660458, 7.454205, 5.625663, 22.328945, 12.409316, 1.436697, 10.088146
16.694298, 10.149500, 0.501788, 22.722206, 8.517457, 5.737732, 22.270886, 13.497046, 1.661183, 10.398760
17.477747, 10.652594, 0.645100, 23.676952, 9.898205, 5.881044, 22.151795, 14.659917, 1.880768, 10.709374
18.171411, 11.273084, 0.819658, 24.407426, 11.606787, 6.055601, 21.902861, 15.934275, 2.095450, 11.019988
18.686146, 11.928415, 0.990505, 24.774635, 13.317495, 6.226449, 21.540626, 17.130785, 2.274180, 11.298088
19.107216, 12.722412, 1.176100, 24.834819, 15.211148, 0.128858, 21.010333, 18.431910, 2.441678, 11.598088
19.373957, 13.580635, 1.363035, 24.539249, 17.090478, 0.315793, 20.299477, 19.740823, 2.582911, 11.898088
19.460674, 14.173959, 1.488403, 24.146556, 18.302125, 0.441162, 19.709548, 20.607111, 2.662474, 12.098088
19.473562, 14.782779, 1.608279, 23.632132, 19.441699, 0.561037, 19.043115, 21.426873, 2.733309, 12.301188
19.396802, 15.528366, 1.734586, 22.935351, 20.674035, 0.687345, 18.208666, 22.304512, 2.809423, 12.551188
19.235265, 16.260451, 1.837444, 22.226771, 21.742251, 0.790203, 17.405632, 23.067624, 2.873311, 12.801188
19.007733, 16.974924, 1.916853, 21.554970, 22.676751, 0.869611, 16.671820, 23.751389, 2.924975, 13.051188
18.658087, 17.844632, 1.983137, 20.822066, 23.702655, 0.935896, 15.893492, 24.544771, 2.972363, 13.363688
18.172369, 18.869518, 2.044810, 19.971178, 24.849779, 0.997569, 15.000420, 25.389751, 3.033387, 13.741788
17.586751, 19.916659, 2.117982, 18.943552, 26.012422, 1.070740, 13.943826, 26.064706, 3.131136, 14.141788
16.922107, 20.915433, 2.199302, 17.779260, 27.101266, 1.152061, 12.816069, 26.495682, 3.263008, 14.541788
16.174741, 21.853825, 2.288772, 16.475761, 28.091503, 1.241530, 11.680855, 26.674156, 3.429003, 14.941788
15.343044, 22.718250, 2.386390, 15.034684, 28.955569, 1.339149, 10.617218, 26.613350, 3.629121, 15.341788
14.313592, 23.600199, 2.466017, 13.510080, 29.793229, 1.418775, 9.614654, 26.658639, 3.819184, 15.880032
13.536603, 24.240537, 2.392788, 13.188348, 30.475757, 1.345546, 9.093347, 27.606790, 3.752723, 16.603463
13.430700, 24.346042, 2.221371, 14.151145, 30.549283, 1.174129, 9.453335, 28.837389, 3.491040, 17.103463
13.492977, 24.248132, 2.078241, 15.090895, 30.285176, 1.030999, 10.126474, 29.689760, 3.260959, 17.390699
13.584955, 24.046087, 1.926467, 16.077254, 29.772141, 0.879226, 11.119038, 30.417189, 3.012222, 17.641729
13.638209, 23.874067, 1.812902, 16.763338, 29.280804, 0.765661, 12.020459, 30.863554, 2.819503, 17.819149
