0.205897, 0.006800, 0.065968, 7.180109, 0.601153, 0.092635, 12.154039, 1.111069, 0.102161, 0.678100
0.427345, 0.029382, 0.137249, 7.315960, 1.260727, 0.192732, 12.203440, 2.315497, 0.212551, 0.978100
0.617827, 0.061726, 0.199117, 7.384126, 1.837237, 0.279610, 12.148286, 3.354727, 0.308362, 1.178100
0.840525, 0.115233, 0.272461, 7.405225, 2.520127, 0.382604, 11.966692, 4.567813, 0.421947, 1.378100
1.092358, 0.197259, 0.357283, 7.349854, 3.301370, 0.501715, 11.603813, 5.928884, 0.553306, 1.578100
1.298483, 0.282620, 0.427529, 7.255532, 3.919839, 0.596311, 11.210958, 6.978370, 0.658216, 1.744078
1.571348, 0.422549, 0.518926, 7.127151, 4.641593, 0.701586, 10.689948, 8.149652, 0.777657, 2.007711
1.998895, 0.705719, 0.639355, 7.355596, 5.204290, 0.722208, 10.759709, 8.866531, 0.821911, 2.671344
2.087121, 0.771869, 0.642287, 7.767464, 4.861755, 0.616724, 11.521682, 8.164155, 0.721458, 2.971344
2.112376, 0.790556, 0.626425, 8.104416, 4.389482, 0.506688, 12.194559, 7.265370, 0.612821, 3.171344
2.132725, 0.804954, 0.608803, 8.378211, 3.896966, 0.400250, 12.734935, 6.350322, 0.512860, 3.349444
2.212062, 0.859008, 0.592006, 8.720318, 3.196120, 0.246707, 13.331380, 5.129537, 0.397033, 3.649444
2.469723, 1.032515, 0.599950, 9.110655, 2.474543, 0.062606, 13.806581, 4.191599, 0.350547, 4.149444
3.072320, 1.480669, 0.686543, 9.614289, 2.526746, 6.238839, 13.759955, 5.322001, 0.593241, 4.849444
3.399798, 1.766769, 0.750608, 9.859047, 2.949331, 6.246856, 13.316767, 6.561002, 0.807172, 5.149444
3.733380, 2.098652, 0.811549, 10.109361, 3.461578, 6.265628, 12.754599, 7.704538, 1.013318, 5.427544
4.126342, 2.536636, 0.863959, 10.425131, 4.030166, 6.277723, 12.307941, 8.662124, 1.184714, 5.727544
4.701676, 3.248168, 0.912320, 10.925484, 4.817520, 6.280686, 12.113357, 9.674367, 1.330928, 6.127544
5.512138, 4.332234, 0.938186, 11.693646, 5.845437, 6.263230, 12.634949, 10.756032, 1.381405, 6.627544
6.149653, 5.200146, 0.933032, 12.334922, 6.571869, 6.236141, 13.542659, 11.423814, 1.326836, 6.987145
6.781146, 6.030723, 0.903205, 13.007885, 7.263121, 6.215487, 14.646751, 11.986903, 1.236851, 7.345072
7.436831, 6.815725, 0.840594, 13.760980, 7.991450, 6.220273, 15.814068, 12.550488, 1.147665, 7.718174
8.105752, 7.499570, 0.745810, 14.572386, 8.700402, 6.251920, 17.002817, 13.069957, 1.063191, 8.091277
8.794808, 8.063422, 0.618852, 15.422043, 9.359821, 0.027243, 18.192907, 13.521829, 0.983427, 8.464379
9.445720, 8.461919, 0.472730, 16.191598, 9.961272, 0.118017, 19.189241, 13.963039, 0.927884, 8.842479
10.121563, 8.729337, 0.258637, 16.818766, 10.759724, 0.308649, 19.824608, 14.755335, 0.925834, 9.385931
10.411812, 8.780852, 6.258988, 16.605404, 11.454388, 0.575656, 19.410081, 15.593685, 0.975281, 10.085931
10.182815, 8.816574, 6.052090, 15.748652, 11.808532, 0.761501, 18.336282, 16.086869, 1.026839, 10.585931
9.956763, 8.882301, 5.953841, 15.615064, 11.524650, 0.717946, 18.618379, 15.522162, 0.926466, 10.819994
9.698816, 8.986859, 5.834603, 15.631263, 10.937361, 0.598708, 19.262308, 14.374731, 0.758005, 11.098094
9.533200, 9.079064, 5.701548, 15.671970, 10.225315, 0.465654, 19.776746, 13.080278, 0.607714, 11.398094
9.472939, 9.123226, 5.563899, 15.710927, 9.416302, 0.328004, 20.122469, 11.769661, 0.490052, 11.698094
9.500223, 9.093752, 5.421655, 15.716758, 8.499540, 0.185760, 20.312235, 10.469714, 0.405017, 11.998094
9.567205, 9.002891, 5.280656, 15.638541, 7.540950, 0.044761, 20.370138, 9.157117, 0.329144, 12.276194
9.620577, 8.907893, 5.170588, 15.494585, 6.787888, 6.217878, 20.327134, 8.071037, 0.259534, 12.476194
9.671857, 8.786067, 5.053269, 15.257342, 5.993086, 6.100560, 20.178928, 6.875122, 0.177335, 12.676194
9.714448, 8.636630, 4.928700, 14.909633, 5.171311, 5.975991, 19.892606, 5.583589, 0.082549, 12.876194
9.741061, 8.460030, 4.796881, 14.435700, 4.341931, 5.844172, 19.434160, 4.217823, 6.258361, 13.076194
9.745480, 8.318842, 4.686986, 13.960154, 3.710706, 5.734277, 18.926848, 3.134557, 6.167699, 13.243291
9.736824, 8.207626, 4.577114, 13.420795, 3.165132, 5.624405, 18.318539, 2.159098, 6.080595, 13.421287
9.723875, 8.137401, 4.474658, 12.872796, 2.744565, 5.521949, 17.678180, 1.363158, 6.003263, 13.599282
9.715431, 8.107353, 4.329477, 12.051037, 2.315692, 5.376768, 16.692214, 0.455726, 5.902030, 13.877278
9.749922, 8.175283, 4.193099, 11.276434, 2.119860, 5.240390, 15.748535, -0.116278, 5.819522, 14.177278
