0.695154, 0.045147, 0.129677, 7.636380, 0.950348, 0.129677, 11.171914, 4.485882, 0.785398, 1.078100
1.297415, 0.158929, 0.243755, 8.090484, 1.848369, 0.243755, 11.626018, 5.383903, 0.785398, 1.478100
1.995730, 0.384206, 0.380356, 8.495458, 2.982964, 0.380356, 12.030991, 6.518498, 0.785398, 1.846384
2.572143, 0.655318, 0.498920, 8.718843, 4.004658, 0.498920, 12.254377, 7.540192, 0.785398, 2.114668
3.182431, 1.043259, 0.633544, 8.823972, 5.187292, 0.633544, 12.359506, 8.722826, 0.785398, 2.382952
3.811218, 1.577974, 0.772306, 8.825344, 6.462495, 0.772306, 12.360877, 9.998029, 0.785398, 2.660045
4.344062, 2.162579, 0.888473, 8.758248, 7.595345, 0.888473, 12.293782, 11.130879, 0.785398, 2.923851
4.810601, 2.801485, 0.989091, 8.656750, 8.650172, 0.989091, 12.192284, 12.185706, 0.785398, 3.187657
5.338713, 3.714477, 1.099061, 8.519744, 9.949943, 1.099061, 12.055278, 13.485477, 0.785398, 3.539398
5.776835, 4.674163, 1.181388, 8.434322, 11.150100, 1.181388, 11.969856, 14.685634, 0.785398, 3.891139
6.165899, 5.706801, 1.230991, 8.499026, 12.306538, 1.230991, 12.034560, 15.842072, 0.785398, 4.320073
6.482831, 6.580142, 1.186458, 9.107451, 13.069470, 1.186458, 12.642984, 16.605004, 0.785398, 4.920285
6.575109, 6.786531, 1.047888, 10.070921, 12.851125, 1.047888, 13.606455, 16.386659, 0.785398, 5.420285
6.470135, 6.643522, 0.870627, 10.980567, 11.996652, 0.870627, 14.516101, 15.532186, 0.785398, 5.820285
6.266784, 6.437216, 0.722123, 11.519611, 11.064073, 0.722123, 15.055145, 14.599607, 0.785398, 6.082942
6.030197, 6.255845, 0.584779, 11.867035, 10.119951, 0.584779, 15.402569, 13.655485, 0.785398, 6.330456
5.786955, 6.117839, 0.444076, 12.108011, 9.125206, 0.444076, 15.643544, 12.660740, 0.785398, 6.669285
5.818457, 6.118602, 0.345532, 12.404724, 8.489484, 0.345532, 15.940258, 12.025018, 0.785398, 7.653993
6.345960, 6.352292, 0.495800, 12.503079, 9.682439, 0.495800, 16.038613, 13.217973, 0.785398, 8.214764
6.816100, 6.659715, 0.664191, 12.328008, 10.974674, 0.664191, 15.863542, 14.510208, 0.785398, 8.562458
7.118184, 6.929424, 0.796174, 12.014307, 11.932222, 0.796174, 15.549841, 15.467755, 0.785398, 8.808031
7.375932, 7.235552, 0.952704, 11.432303, 12.940450, 0.952704, 14.967837, 16.475984, 0.785398, 9.142978
7.503658, 7.442190, 1.098724, 10.686790, 13.676584, 1.098724, 14.222324, 17.212117, 0.785398, 9.526714
7.479701, 7.363762, 1.255743, 9.648774, 14.019220, 1.255743, 13.184308, 17.554754, 0.785398, 10.126714
7.269999, 6.584160, 1.329015, 8.946024, 13.380552, 1.329015, 12.481558, 16.916086, 0.785398, 10.826714
7.076339, 5.864651, 1.221689, 9.470753, 12.442400, 1.221689, 13.006287, 15.977934, 0.785398, 11.562026
7.087884, 5.880465, 1.060732, 10.505521, 11.989455, 1.060732, 14.041054, 15.524989, 0.785398, 11.962026
7.188216, 6.030069, 0.912438, 11.470950, 11.567053, 0.912438, 15.006484, 15.102587, 0.785398, 12.230052
7.380471, 6.238924, 0.747526, 12.514083, 10.997708, 0.747526, 16.049617, 14.533242, 0.785398, 12.476388
7.676355, 6.466253, 0.568384, 13.575760, 10.234148, 0.568384, 17.111294, 13.769682, 0.785398, 12.709600
8.191379, 6.722358, 0.368903, 14.720444, 9.246503, 0.368903, 18.255978, 12.782037, 0.785398, 12.987700
