0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 
-0.506653, 4.489825, 0.000000, 4.323097, 5.783469, 0.261706, 8.254321, 8.873044, 0.666088, 
-0.608338, 8.316610, 0.000000, 3.929021, 10.417176, 0.433570, 1.861277, 14.969586, 1.997145, 
3.454339, 10.586668, 0.000000, 7.979513, 12.713356, 0.439335, 4.469540, 16.274266, 2.348991, 
7.326691, 8.449760, 0.000000, 10.099546, 12.610442, 0.982949, 5.107128, 12.885694, 3.086514, 
11.234016, 10.321416, 0.000000, 10.896332, 15.310000, 1.638385, 6.447252, 13.028402, 3.615447, 
13.781048, 13.924510, 0.000000, 10.867732, 17.988079, 2.192798, 9.162717, 13.287768, 4.364405, 
17.839336, 11.387446, 0.000000, 15.019705, 15.516571, 2.169929, 14.232289, 10.578963, 4.554248, 
21.189404, 14.635497, 0.000000, 17.187038, 17.632339, 2.498881, 18.316653, 12.761613, 4.940279, 
22.948317, 18.827197, 0.000000, 18.175187, 20.316233, 2.839198, 21.993727, 17.088423, 5.581427, 
27.346216, 20.548125, 0.000000, 22.579214, 22.056663, 2.835109, 25.351022, 17.895284, 5.299985, 
31.295218, 23.080537, 0.000000, 27.021330, 25.675510, 2.595918, 29.607650, 21.396380, 5.256040, 
31.120602, 26.857333, 0.000000, 27.904082, 30.685387, 2.269602, 23.815727, 27.806959, 3.755035, 
27.873447, 29.121825, 0.000000, 22.873601, 29.082571, 3.149444, 25.179307, 24.645937, 5.191670, 
30.017023, 29.417119, 0.000000, 25.647477, 26.986674, 3.649202, 30.537115, 28.031394, 0.210495, 
