0.683635, 0.433094, 0.000000, 5.664531, 0.869756, 0.087444, 9.200065, 4.405290, 0.785398, 0.878100
1.448324, 0.917539, 0.000000, 6.362771, 1.838526, 0.185255, 9.898304, 5.374060, 0.785398, 1.278100
2.208031, 1.398826, 0.000000, 7.009937, 2.792275, 0.282429, 10.545471, 6.327808, 0.785398, 1.578100
2.932678, 1.867628, 0.000000, 7.581392, 3.708676, 0.377083, 11.116925, 7.244210, 0.785398, 1.823466
3.832709, 2.532710, 0.000000, 8.193093, 4.979555, 0.511366, 11.728627, 8.515089, 0.785398, 2.123466
4.667038, 3.125156, 0.000000, 8.712013, 6.064233, 0.628356, 12.247547, 9.599767, 0.785398, 2.401566
5.567069, 3.605161, 0.000000, 9.337470, 6.889073, 0.716544, 12.873004, 10.424607, 0.785398, 2.701566
6.767111, 3.988311, 0.000000, 10.347066, 7.478858, 0.772754, 13.882600, 11.014392, 0.785398, 3.101566
7.967152, 4.077910, 0.000000, 11.595389, 7.518244, 0.758822, 15.130923, 11.053777, 0.785398, 3.501566
8.867184, 3.952466, 0.000000, 12.683841, 7.182502, 0.702342, 16.219375, 10.718035, 0.785398, 3.801566
9.701513, 3.792117, 0.000000, 13.706366, 6.785635, 0.641882, 17.241900, 10.321169, 0.785398, 4.079666
10.601544, 3.691956, 0.000000, 14.729644, 6.513090, 0.599496, 18.265177, 10.048624, 0.785398, 4.379666
11.801586, 3.675969, 0.000000, 15.984306, 6.415467, 0.579851, 19.519840, 9.951000, 0.785398, 4.779666
13.001627, 3.794335, 0.000000, 17.121683, 6.627204, 0.602342, 20.657216, 10.162738, 0.785398, 5.179666
14.201669, 4.047056, 0.000000, 18.130173, 7.140089, 0.666968, 21.665707, 10.675623, 0.785398, 5.579666
15.229058, 4.446106, 0.000000, 18.893816, 7.847509, 0.748145, 22.429350, 11.383043, 0.785398, 5.957766
16.083109, 5.078723, 0.000000, 19.441199, 8.783212, 0.834406, 22.976733, 12.318746, 0.785398, 6.357766
16.697763, 5.927719, 0.000000, 19.722651, 9.908931, 0.921058, 23.258185, 13.444465, 0.785398, 6.757766
17.073018, 6.993092, 0.000000, 19.740349, 11.222199, 1.008103, 23.275883, 14.757733, 0.785398, 7.157766
17.196191, 7.873554, 0.000000, 19.586566, 12.265149, 1.072335, 23.122100, 15.800683, 0.785398, 7.451785
17.257779, 8.966525, 0.000000, 19.393984, 13.487214, 1.129357, 22.929518, 17.022748, 0.785398, 7.829885
17.293233, 10.032751, 0.000000, 19.409781, 14.562676, 1.133701, 22.945315, 18.098210, 0.785398, 8.229885
17.294609, 11.235333, 0.000000, 19.746856, 15.592682, 1.058191, 23.282390, 19.128216, 0.785398, 8.729885
17.233279, 12.487473, 0.000000, 20.537448, 16.240135, 0.848867, 24.072982, 19.775669, 0.785398, 9.329885
